Account Number,Legal Name,Owner First Name,Owner Middle Initial,Owner Last Name,Suffix,Legal Entity Owner,Title,Has Website,Social Media Presence,Marketplace Usage,Payment Digital Adoption,Active Social Media Channels,Social Media Posting Frequency,Year Started Digital Adoption,POS (Point of Sales) Usage,Online Ads Usage,E-Wallet Acceptance,Business Size,Monthly Revenue,Number of Employees,Location Type,Formalization Status,Willingness to Develop
ACC02195,Kios Mandiri,Bob,,Jones,Sr.,CV Bersama,Director,Ya,Ya,Ya,Tidak,WhatsApp,Tidak Pernah,Belum Mengadopsi,Tidak,Tidak,Ya,Medium,15-30 Juta,1-2 Orang,Toko,Dalam Proses,Bersedia
ACC02196,Toko Maju,Ella,D,Garcia,Jr.,UD Makmur,Owner,Tidak,Ya,Tidak,Tidak,TikTok,Setiap Hari,2022-Sekarang,Tidak,Tidak,Ya,Small,<5 Juta,1-2 Orang,Online-Only,Dalam Proses,Tidak Bersedia
ACC02197,Warung Sejahtera,Jane,B,Garcia,Sr.,Perorangan Abadi,Director,Tidak,Ya,Tidak,Tidak,WhatsApp,Setiap Hari,2022-Sekarang,Tidak,Tidak,Tidak,Medium,>30 Juta,3-5 Orang,Online-Only,Informal,Bersedia
ACC02198,UMKM Berkah,David,B,Jones,III,PT Abadi,Owner,Tidak,Tidak,Ya,Tidak,Tidak Ada,Jarang,Belum Mengadopsi,Tidak,Tidak,Ya,Micro,15-30 Juta,>10 Orang,Rumah,Informal,Bersedia
ACC02199,Toko Mandiri,Tom,D,Smith,III,Perorangan Sentosa,Director,Tidak,Ya,Tidak,Tidak,TikTok,Beberapa Kali Sebulan,2015-2018,Tidak,Tidak,Ya,Small,>30 Juta,3-5 Orang,Rumah,Informal,Bersedia
ACC02200,Usaha Sejahtera,Jane,C,Jones,III,CV Abadi,Director,Tidak,Tidak,Ya,Ya,Instagram,Jarang,2022-Sekarang,Ya,Tidak,Tidak,Micro,<5 Juta,6-10 Orang,Online-Only,Formal,Tidak Bersedia
ACC02201,UMKM Jaya,David,B,Williams,,UD Abadi,Owner,Tidak,Ya,Tidak,Tidak,Facebook,Tidak Pernah,2022-Sekarang,Tidak,Ya,Tidak,Small,<5 Juta,6-10 Orang,Toko,Informal,Bersedia
ACC02202,Warung Sejahtera,John,D,Johnson,,Perorangan Bersama,President,Tidak,Ya,Tidak,Tidak,TikTok,Beberapa Kali Sebulan,Belum Mengadopsi,Ya,Tidak,Tidak,Micro,15-30 Juta,3-5 Orang,Pasar,Formal,Bersedia
ACC02203,Warung Mandiri,Lucy,B,Smith,Sr.,Perorangan Abadi,Manager,Ya,Ya,Tidak,Tidak,Tidak Ada,Jarang,<2015,Tidak,Tidak,Ya,Small,>30 Juta,1-2 Orang,Rumah,Informal,Bersedia
ACC02204,UMKM Maju,Jane,,Smith,Jr.,CV Abadi,Manager,Ya,Ya,Ya,Tidak,TikTok,Beberapa Kali Sebulan,Belum Mengadopsi,Ya,Ya,Tidak,Small,5-15 Juta,>10 Orang,Rumah,Formal,Tidak Bersedia
ACC02205,Usaha Mandiri,Tom,D,Johnson,Sr.,PT Bersama,Manager,Ya,Tidak,Ya,Ya,Tidak Ada,Beberapa Kali Seminggu,2022-Sekarang,Tidak,Tidak,Ya,Micro,5-15 Juta,3-5 Orang,Toko,Informal,Tidak Bersedia
ACC02206,Toko Sejahtera,Jane,A,Jones,III,PT Sentosa,CEO,Tidak,Tidak,Tidak,Ya,TikTok,Jarang,Belum Mengadopsi,Ya,Tidak,Tidak,Micro,15-30 Juta,6-10 Orang,Rumah,Informal,Bersedia
ACC02207,Toko Mandiri,Alice,B,Martinez,III,PT Utama,President,Tidak,Ya,Ya,Ya,TikTok,Beberapa Kali Sebulan,Belum Mengadopsi,Ya,Tidak,Ya,Medium,>30 Juta,3-5 Orang,Toko,Formal,Tidak Bersedia
ACC02208,UMKM Berkah,John,C,Martinez,Sr.,UD Makmur,Manager,Ya,Ya,Ya,Tidak,Instagram,Setiap Hari,<2015,Ya,Tidak,Ya,Micro,5-15 Juta,1-2 Orang,Toko,Informal,Bersedia
ACC02209,Kios Sejahtera,John,A,Miller,III,Perorangan Sentosa,CEO,Tidak,Tidak,Ya,Ya,TikTok,Beberapa Kali Seminggu,2015-2018,Ya,Tidak,Tidak,Micro,15-30 Juta,1-2 Orang,Pasar,Informal,Bersedia
ACC02210,Toko Jaya,Charlie,A,Johnson,,CV Abadi,President,Tidak,Tidak,Tidak,Tidak,Tidak Ada,Setiap Hari,Belum Mengadopsi,Ya,Ya,Tidak,Small,<5 Juta,6-10 Orang,Pasar,Informal,Bersedia
ACC02211,Kios Sejahtera,Tom,A,Johnson,Jr.,UD Bersama,Owner,Tidak,Ya,Tidak,Tidak,TikTok,Beberapa Kali Seminggu,Belum Mengadopsi,Tidak,Ya,Tidak,Small,<5 Juta,3-5 Orang,Toko,Informal,Tidak Bersedia
ACC02212,Kios Jaya,John,A,Davis,Sr.,Perorangan Sentosa,Owner,Ya,Ya,Ya,Tidak,WhatsApp,Tidak Pernah,<2015,Tidak,Tidak,Ya,Micro,<5 Juta,6-10 Orang,Toko,Informal,Bersedia
ACC02213,Warung Mandiri,Tom,,Davis,Sr.,CV Bersama,Manager,Ya,Tidak,Tidak,Tidak,Instagram,Beberapa Kali Sebulan,2022-Sekarang,Tidak,Tidak,Ya,Micro,15-30 Juta,3-5 Orang,Toko,Formal,Tidak Bersedia
ACC02214,UMKM Berkah,Lucy,,Rodriguez,Sr.,UD Sentosa,Owner,Ya,Ya,Tidak,Tidak,Tidak Ada,Beberapa Kali Seminggu,2019-2021,Ya,Ya,Tidak,Micro,<5 Juta,6-10 Orang,Rumah,Informal,Tidak Bersedia
ACC02215,Toko Berkah,Jane,C,Garcia,Sr.,Perorangan Makmur,Owner,Tidak,Ya,Ya,Tidak,Facebook,Beberapa Kali Sebulan,2019-2021,Tidak,Tidak,Tidak,Small,>30 Juta,1-2 Orang,Pasar,Formal,Bersedia
ACC02216,Warung Mandiri,Lucy,,Jones,Sr.,Perorangan Abadi,CEO,Ya,Ya,Ya,Tidak,TikTok,Tidak Pernah,2022-Sekarang,Tidak,Tidak,Ya,Medium,15-30 Juta,1-2 Orang,Toko,Formal,Tidak Bersedia
ACC02217,Warung Sejahtera,Eve,D,Garcia,III,Perorangan Makmur,CEO,Tidak,Ya,Ya,Tidak,Tidak Ada,Beberapa Kali Seminggu,2022-Sekarang,Tidak,Tidak,Ya,Small,>30 Juta,3-5 Orang,Rumah,Formal,Bersedia
ACC02218,Kios Maju,Ella,C,Brown,Sr.,Perorangan Bersama,CEO,Tidak,Ya,Ya,Tidak,WhatsApp,Beberapa Kali Sebulan,2022-Sekarang,Tidak,Tidak,Tidak,Small,>30 Juta,3-5 Orang,Pasar,Informal,Tidak Bersedia
ACC02219,Warung Sejahtera,Ella,,Martinez,,CV Bersama,President,Tidak,Ya,Ya,Tidak,TikTok,Jarang,2015-2018,Tidak,Ya,Tidak,Small,>30 Juta,6-10 Orang,Toko,Formal,Bersedia
ACC02220,Kios Mandiri,Bob,D,Smith,III,CV Sentosa,CEO,Tidak,Ya,Tidak,Ya,WhatsApp,Beberapa Kali Sebulan,2015-2018,Tidak,Tidak,Tidak,Medium,5-15 Juta,>10 Orang,Rumah,Informal,Bersedia
ACC02221,Warung Maju,Bob,C,Garcia,,Perorangan Abadi,Director,Ya,Tidak,Tidak,Ya,TikTok,Beberapa Kali Sebulan,<2015,Tidak,Ya,Ya,Small,>30 Juta,>10 Orang,Pasar,Formal,Tidak Bersedia
ACC02222,Warung Berkah,Alice,D,Davis,Sr.,Perorangan Bersama,President,Tidak,Ya,Tidak,Ya,TikTok,Beberapa Kali Sebulan,2022-Sekarang,Tidak,Tidak,Ya,Medium,15-30 Juta,6-10 Orang,Online-Only,Dalam Proses,Bersedia
ACC02223,Toko Maju,Charlie,B,Martinez,,CV Sentosa,Manager,Tidak,Ya,Ya,Ya,Facebook,Setiap Hari,Belum Mengadopsi,Ya,Tidak,Tidak,Medium,5-15 Juta,6-10 Orang,Online-Only,Informal,Tidak Bersedia
ACC02224,UMKM Sejahtera,Eve,D,Rodriguez,,Perorangan Bersama,Owner,Tidak,Tidak,Tidak,Ya,Facebook,Beberapa Kali Seminggu,2022-Sekarang,Ya,Tidak,Tidak,Micro,15-30 Juta,6-10 Orang,Toko,Dalam Proses,Tidak Bersedia
ACC02225,Kios Jaya,Ella,B,Miller,Sr.,Perorangan Makmur,Owner,Tidak,Ya,Ya,Ya,WhatsApp,Beberapa Kali Sebulan,2022-Sekarang,Tidak,Tidak,Ya,Micro,15-30 Juta,>10 Orang,Pasar,Dalam Proses,Bersedia
ACC02226,UMKM Sejahtera,Alice,C,Miller,,UD Bersama,President,Tidak,Ya,Tidak,Ya,Instagram,Tidak Pernah,Belum Mengadopsi,Tidak,Tidak,Ya,Micro,5-15 Juta,6-10 Orang,Toko,Dalam Proses,Bersedia
ACC02227,UMKM Maju,Eve,C,Williams,,UD Abadi,Director,Tidak,Tidak,Tidak,Ya,TikTok,Beberapa Kali Sebulan,<2015,Ya,Tidak,Tidak,Micro,15-30 Juta,1-2 Orang,Pasar,Informal,Tidak Bersedia
ACC02228,Usaha Berkah,David,B,Miller,Sr.,PT Utama,CEO,Tidak,Ya,Tidak,Tidak,Facebook,Beberapa Kali Sebulan,2022-Sekarang,Tidak,Tidak,Ya,Micro,<5 Juta,1-2 Orang,Rumah,Formal,Bersedia
ACC02229,Warung Sejahtera,Ella,C,Martinez,Sr.,Perorangan Makmur,President,Tidak,Ya,Ya,Tidak,Instagram,Jarang,Belum Mengadopsi,Ya,Ya,Tidak,Micro,5-15 Juta,1-2 Orang,Online-Only,Dalam Proses,Bersedia
ACC02230,Warung Sejahtera,Ella,B,Williams,Sr.,UD Abadi,President,Tidak,Ya,Ya,Ya,WhatsApp,Jarang,2019-2021,Tidak,Ya,Tidak,Micro,5-15 Juta,6-10 Orang,Toko,Informal,Tidak Bersedia
ACC02231,Kios Mandiri,Tom,A,Brown,Sr.,CV Utama,Owner,Tidak,Ya,Tidak,Ya,Tidak Ada,Jarang,2019-2021,Tidak,Tidak,Ya,Small,<5 Juta,6-10 Orang,Pasar,Dalam Proses,Tidak Bersedia
ACC02232,Toko Maju,Charlie,D,Brown,III,Perorangan Sentosa,CEO,Tidak,Tidak,Ya,Ya,Facebook,Setiap Hari,Belum Mengadopsi,Tidak,Tidak,Tidak,Micro,5-15 Juta,1-2 Orang,Rumah,Informal,Bersedia
ACC02233,UMKM Jaya,Bob,,Martinez,Jr.,PT Sentosa,Director,Ya,Ya,Ya,Ya,TikTok,Tidak Pernah,2022-Sekarang,Tidak,Tidak,Ya,Micro,15-30 Juta,1-2 Orang,Pasar,Formal,Bersedia
ACC02234,Toko Sejahtera,David,B,Garcia,Sr.,CV Sentosa,Director,Tidak,Ya,Ya,Ya,Facebook,Beberapa Kali Seminggu,2015-2018,Tidak,Ya,Ya,Small,<5 Juta,6-10 Orang,Online-Only,Formal,Tidak Bersedia
ACC02235,Kios Jaya,Charlie,D,Brown,Jr.,UD Sentosa,CEO,Ya,Ya,Tidak,Ya,TikTok,Tidak Pernah,2015-2018,Tidak,Tidak,Ya,Micro,15-30 Juta,6-10 Orang,Online-Only,Formal,Bersedia
ACC02236,Warung Mandiri,Ella,A,Smith,,PT Bersama,Owner,Tidak,Tidak,Ya,Tidak,Facebook,Jarang,2022-Sekarang,Tidak,Ya,Tidak,Medium,5-15 Juta,>10 Orang,Rumah,Informal,Tidak Bersedia
ACC02237,UMKM Maju,Bob,B,Smith,III,CV Makmur,CEO,Tidak,Tidak,Ya,Tidak,WhatsApp,Tidak Pernah,Belum Mengadopsi,Tidak,Ya,Tidak,Micro,<5 Juta,1-2 Orang,Rumah,Informal,Tidak Bersedia
ACC02238,Warung Maju,John,C,Williams,Sr.,PT Bersama,President,Ya,Ya,Ya,Ya,WhatsApp,Setiap Hari,<2015,Ya,Tidak,Ya,Medium,5-15 Juta,>10 Orang,Rumah,Dalam Proses,Bersedia
ACC02239,Warung Sejahtera,Ella,B,Garcia,Jr.,UD Utama,Manager,Ya,Ya,Ya,Ya,WhatsApp,Beberapa Kali Sebulan,2015-2018,Tidak,Tidak,Ya,Micro,>30 Juta,>10 Orang,Online-Only,Dalam Proses,Tidak Bersedia
ACC02240,Toko Berkah,Alice,,Garcia,III,CV Utama,Director,Ya,Tidak,Ya,Tidak,WhatsApp,Jarang,2019-2021,Tidak,Tidak,Ya,Small,15-30 Juta,1-2 Orang,Rumah,Informal,Tidak Bersedia
ACC02241,Kios Sejahtera,Lucy,D,Brown,Jr.,Perorangan Bersama,Owner,Ya,Ya,Tidak,Tidak,WhatsApp,Beberapa Kali Seminggu,<2015,Tidak,Tidak,Tidak,Medium,<5 Juta,6-10 Orang,Pasar,Formal,Bersedia
ACC02242,Warung Berkah,Alice,C,Martinez,,CV Makmur,CEO,Ya,Ya,Tidak,Ya,TikTok,Setiap Hari,2019-2021,Tidak,Tidak,Tidak,Medium,>30 Juta,>10 Orang,Pasar,Informal,Bersedia
ACC02243,UMKM Jaya,Bob,D,Garcia,III,PT Sentosa,President,Tidak,Tidak,Tidak,Ya,TikTok,Tidak Pernah,2022-Sekarang,Ya,Tidak,Tidak,Medium,<5 Juta,3-5 Orang,Pasar,Informal,Tidak Bersedia
ACC02244,Usaha Mandiri,Ella,A,Williams,III,PT Utama,Manager,Tidak,Ya,Ya,Ya,Tidak Ada,Beberapa Kali Seminggu,<2015,Tidak,Tidak,Ya,Small,15-30 Juta,6-10 Orang,Rumah,Formal,Tidak Bersedia
ACC02245,UMKM Sejahtera,John,A,Garcia,III,UD Utama,President,Tidak,Ya,Ya,Ya,WhatsApp,Beberapa Kali Seminggu,2022-Sekarang,Ya,Tidak,Tidak,Medium,15-30 Juta,>10 Orang,Toko,Formal,Bersedia
ACC02246,UMKM Jaya,Eve,C,Miller,III,Perorangan Makmur,Owner,Ya,Ya,Ya,Ya,Instagram,Jarang,2015-2018,Tidak,Tidak,Ya,Small,5-15 Juta,3-5 Orang,Toko,Dalam Proses,Tidak Bersedia
ACC02247,Kios Mandiri,John,,Brown,III,UD Bersama,President,Tidak,Ya,Ya,Tidak,TikTok,Beberapa Kali Sebulan,2022-Sekarang,Tidak,Tidak,Tidak,Micro,<5 Juta,6-10 Orang,Online-Only,Formal,Tidak Bersedia
ACC02248,Toko Mandiri,Lucy,A,Davis,Sr.,PT Utama,Director,Ya,Ya,Ya,Tidak,TikTok,Setiap Hari,2015-2018,Tidak,Tidak,Tidak,Micro,5-15 Juta,3-5 Orang,Rumah,Formal,Bersedia
ACC02249,Toko Mandiri,Eve,B,Davis,Jr.,Perorangan Bersama,Director,Ya,Ya,Ya,Ya,Tidak Ada,Tidak Pernah,2015-2018,Tidak,Tidak,Ya,Micro,5-15 Juta,1-2 Orang,Pasar,Informal,Tidak Bersedia
ACC02250,Toko Maju,Bob,A,Brown,Sr.,Perorangan Makmur,Director,Tidak,Ya,Tidak,Tidak,TikTok,Tidak Pernah,Belum Mengadopsi,Tidak,Tidak,Tidak,Small,>30 Juta,>10 Orang,Toko,Dalam Proses,Bersedia
ACC02251,Kios Sejahtera,Eve,B,Johnson,Sr.,UD Bersama,President,Ya,Tidak,Ya,Tidak,Facebook,Setiap Hari,2022-Sekarang,Tidak,Tidak,Tidak,Medium,>30 Juta,3-5 Orang,Toko,Informal,Bersedia
ACC02252,Kios Maju,John,B,Williams,Jr.,Perorangan Bersama,CEO,Ya,Ya,Ya,Tidak,TikTok,Setiap Hari,<2015,Tidak,Tidak,Ya,Small,5-15 Juta,1-2 Orang,Pasar,Formal,Bersedia
ACC02253,Usaha Berkah,Charlie,,Garcia,,CV Makmur,Director,Ya,Ya,Tidak,Tidak,Facebook,Beberapa Kali Seminggu,<2015,Tidak,Tidak,Tidak,Small,5-15 Juta,>10 Orang,Toko,Formal,Tidak Bersedia
ACC02254,Warung Mandiri,Jane,,Williams,Jr.,CV Makmur,CEO,Tidak,Ya,Ya,Tidak,Tidak Ada,Beberapa Kali Sebulan,Belum Mengadopsi,Ya,Tidak,Tidak,Small,>30 Juta,1-2 Orang,Rumah,Informal,Bersedia
ACC02255,Toko Maju,Alice,,Jones,,Perorangan Bersama,Owner,Ya,Ya,Ya,Ya,Facebook,Beberapa Kali Sebulan,2022-Sekarang,Tidak,Tidak,Tidak,Micro,>30 Juta,>10 Orang,Pasar,Formal,Tidak Bersedia
ACC02256,Usaha Jaya,Tom,B,Garcia,Sr.,PT Makmur,Director,Ya,Ya,Tidak,Ya,Instagram,Jarang,Belum Mengadopsi,Tidak,Tidak,Ya,Medium,<5 Juta,3-5 Orang,Rumah,Informal,Bersedia
ACC02257,Toko Mandiri,Jane,B,Rodriguez,III,UD Makmur,Owner,Tidak,Ya,Ya,Ya,TikTok,Tidak Pernah,2015-2018,Ya,Ya,Tidak,Micro,5-15 Juta,1-2 Orang,Online-Only,Dalam Proses,Bersedia
ACC02258,Usaha Sejahtera,Bob,C,Davis,III,CV Makmur,Owner,Ya,Ya,Ya,Ya,Instagram,Tidak Pernah,2022-Sekarang,Tidak,Tidak,Ya,Medium,15-30 Juta,6-10 Orang,Rumah,Informal,Bersedia
ACC02259,Warung Mandiri,Charlie,A,Smith,,PT Abadi,Owner,Ya,Ya,Ya,Ya,WhatsApp,Setiap Hari,<2015,Tidak,Tidak,Tidak,Small,5-15 Juta,>10 Orang,Rumah,Informal,Bersedia
ACC02260,UMKM Mandiri,Bob,B,Johnson,III,Perorangan Utama,Owner,Ya,Ya,Ya,Ya,Tidak Ada,Jarang,2015-2018,Tidak,Tidak,Ya,Micro,>30 Juta,>10 Orang,Pasar,Formal,Bersedia
ACC02261,Toko Mandiri,Ella,,Brown,Sr.,CV Bersama,Director,Tidak,Ya,Ya,Tidak,Tidak Ada,Beberapa Kali Sebulan,Belum Mengadopsi,Ya,Tidak,Tidak,Small,>30 Juta,1-2 Orang,Pasar,Informal,Bersedia
ACC02262,Warung Jaya,Tom,A,Johnson,,PT Makmur,Manager,Tidak,Ya,Ya,Tidak,TikTok,Beberapa Kali Sebulan,Belum Mengadopsi,Tidak,Ya,Tidak,Micro,<5 Juta,3-5 Orang,Online-Only,Informal,Tidak Bersedia
ACC02263,Kios Mandiri,Ella,C,Johnson,,PT Bersama,Manager,Tidak,Tidak,Tidak,Tidak,TikTok,Beberapa Kali Sebulan,Belum Mengadopsi,Ya,Tidak,Ya,Small,>30 Juta,1-2 Orang,Rumah,Formal,Bersedia
ACC02264,Warung Maju,Jane,C,Johnson,Jr.,CV Bersama,Manager,Ya,Ya,Ya,Ya,Tidak Ada,Jarang,2022-Sekarang,Tidak,Ya,Tidak,Medium,<5 Juta,>10 Orang,Online-Only,Informal,Bersedia
ACC02265,Usaha Mandiri,Alice,C,Davis,Sr.,CV Utama,Owner,Tidak,Ya,Ya,Ya,TikTok,Jarang,Belum Mengadopsi,Ya,Tidak,Ya,Micro,<5 Juta,>10 Orang,Pasar,Formal,Tidak Bersedia
ACC02266,Kios Sejahtera,Lucy,C,Garcia,Sr.,UD Abadi,Manager,Tidak,Tidak,Tidak,Ya,Facebook,Setiap Hari,2015-2018,Tidak,Tidak,Tidak,Small,15-30 Juta,6-10 Orang,Online-Only,Informal,Bersedia
ACC02267,Toko Sejahtera,David,D,Johnson,,PT Bersama,President,Ya,Ya,Ya,Ya,Facebook,Beberapa Kali Seminggu,2022-Sekarang,Tidak,Tidak,Ya,Micro,<5 Juta,>10 Orang,Online-Only,Dalam Proses,Tidak Bersedia
ACC02268,Usaha Sejahtera,Jane,,Davis,III,Perorangan Utama,Manager,Tidak,Ya,Ya,Ya,Facebook,Jarang,2022-Sekarang,Ya,Tidak,Tidak,Micro,5-15 Juta,3-5 Orang,Pasar,Informal,Bersedia
ACC02269,UMKM Mandiri,Ella,D,Brown,III,UD Bersama,Manager,Tidak,Ya,Ya,Tidak,Tidak Ada,Beberapa Kali Sebulan,2015-2018,Ya,Tidak,Ya,Medium,>30 Juta,>10 Orang,Rumah,Informal,Bersedia
ACC02270,Kios Maju,Bob,B,Brown,Jr.,UD Abadi,Director,Tidak,Ya,Ya,Ya,Tidak Ada,Jarang,<2015,Ya,Ya,Ya,Small,<5 Juta,1-2 Orang,Toko,Formal,Bersedia
ACC02271,UMKM Berkah,Eve,,Garcia,III,CV Abadi,President,Tidak,Ya,Ya,Ya,Instagram,Beberapa Kali Seminggu,2022-Sekarang,Tidak,Tidak,Tidak,Medium,<5 Juta,6-10 Orang,Rumah,Informal,Tidak Bersedia
ACC02272,Usaha Jaya,Eve,B,Rodriguez,Jr.,UD Makmur,Owner,Tidak,Tidak,Ya,Ya,WhatsApp,Jarang,2015-2018,Tidak,Ya,Tidak,Small,15-30 Juta,1-2 Orang,Pasar,Formal,Bersedia
ACC02273,Kios Sejahtera,Ella,D,Brown,Sr.,PT Utama,CEO,Tidak,Ya,Ya,Tidak,TikTok,Beberapa Kali Sebulan,2022-Sekarang,Tidak,Tidak,Ya,Medium,5-15 Juta,>10 Orang,Toko,Informal,Tidak Bersedia
ACC02274,Toko Sejahtera,Tom,C,Miller,,Perorangan Bersama,Director,Tidak,Ya,Tidak,Tidak,Tidak Ada,Setiap Hari,<2015,Ya,Tidak,Ya,Micro,>30 Juta,>10 Orang,Toko,Informal,Tidak Bersedia
ACC02275,Warung Mandiri,Bob,B,Williams,III,Perorangan Bersama,Owner,Tidak,Ya,Ya,Tidak,Instagram,Jarang,<2015,Tidak,Tidak,Ya,Small,15-30 Juta,1-2 Orang,Pasar,Informal,Bersedia
ACC02276,UMKM Sejahtera,Eve,C,Jones,,CV Sentosa,President,Ya,Ya,Tidak,Ya,WhatsApp,Beberapa Kali Sebulan,2019-2021,Ya,Tidak,Ya,Micro,<5 Juta,>10 Orang,Toko,Dalam Proses,Tidak Bersedia
ACC02277,Warung Maju,Tom,,Martinez,,Perorangan Sentosa,Owner,Ya,Ya,Ya,Tidak,Facebook,Jarang,2022-Sekarang,Tidak,Tidak,Ya,Small,15-30 Juta,3-5 Orang,Online-Only,Informal,Bersedia
ACC02278,Usaha Maju,Bob,A,Williams,Jr.,Perorangan Bersama,President,Tidak,Ya,Ya,Tidak,TikTok,Setiap Hari,2022-Sekarang,Tidak,Tidak,Ya,Medium,>30 Juta,3-5 Orang,Rumah,Formal,Bersedia
ACC02279,UMKM Jaya,Eve,A,Johnson,Jr.,PT Sentosa,Manager,Tidak,Ya,Ya,Ya,Tidak Ada,Tidak Pernah,2015-2018,Ya,Ya,Ya,Micro,5-15 Juta,1-2 Orang,Pasar,Dalam Proses,Bersedia
ACC02280,UMKM Mandiri,Lucy,C,Garcia,III,PT Sentosa,President,Ya,Tidak,Tidak,Tidak,Instagram,Beberapa Kali Sebulan,2015-2018,Tidak,Tidak,Tidak,Small,5-15 Juta,1-2 Orang,Online-Only,Formal,Bersedia
ACC02281,Warung Mandiri,Bob,B,Johnson,,PT Makmur,Manager,Tidak,Ya,Tidak,Tidak,Facebook,Beberapa Kali Sebulan,2019-2021,Tidak,Tidak,Ya,Micro,>30 Juta,1-2 Orang,Rumah,Formal,Tidak Bersedia
ACC02282,Warung Sejahtera,Jane,A,Garcia,III,PT Sentosa,Director,Tidak,Ya,Ya,Ya,WhatsApp,Jarang,2015-2018,Ya,Ya,Tidak,Small,>30 Juta,6-10 Orang,Online-Only,Formal,Tidak Bersedia
ACC02283,UMKM Berkah,Tom,B,Miller,III,UD Bersama,Owner,Ya,Ya,Tidak,Ya,Instagram,Tidak Pernah,<2015,Tidak,Tidak,Tidak,Micro,5-15 Juta,3-5 Orang,Toko,Informal,Tidak Bersedia
ACC02284,Toko Berkah,Lucy,B,Martinez,Jr.,UD Bersama,President,Tidak,Tidak,Tidak,Ya,WhatsApp,Beberapa Kali Sebulan,Belum Mengadopsi,Tidak,Tidak,Ya,Micro,5-15 Juta,1-2 Orang,Toko,Informal,Tidak Bersedia
ACC02285,Warung Berkah,Ella,A,Jones,Jr.,PT Utama,Director,Tidak,Ya,Tidak,Tidak,Tidak Ada,Beberapa Kali Sebulan,2022-Sekarang,Tidak,Tidak,Ya,Micro,5-15 Juta,3-5 Orang,Pasar,Formal,Tidak Bersedia
ACC02286,Warung Jaya,Tom,A,Jones,Jr.,CV Abadi,CEO,Ya,Ya,Tidak,Tidak,Instagram,Tidak Pernah,2019-2021,Ya,Tidak,Tidak,Micro,15-30 Juta,1-2 Orang,Pasar,Dalam Proses,Bersedia
ACC02287,UMKM Jaya,Lucy,,Brown,Sr.,UD Bersama,CEO,Ya,Tidak,Ya,Tidak,TikTok,Jarang,2022-Sekarang,Tidak,Tidak,Ya,Small,>30 Juta,>10 Orang,Rumah,Informal,Bersedia
ACC02288,Warung Maju,Eve,C,Rodriguez,Jr.,PT Makmur,CEO,Tidak,Tidak,Tidak,Ya,Facebook,Beberapa Kali Sebulan,2019-2021,Ya,Tidak,Ya,Small,5-15 Juta,>10 Orang,Online-Only,Formal,Bersedia
ACC02289,Usaha Jaya,David,B,Davis,III,UD Bersama,Director,Tidak,Ya,Tidak,Ya,Instagram,Beberapa Kali Sebulan,Belum Mengadopsi,Ya,Ya,Tidak,Micro,15-30 Juta,6-10 Orang,Online-Only,Informal,Bersedia
ACC02290,Toko Maju,Jane,B,Rodriguez,,Perorangan Utama,Manager,Tidak,Ya,Ya,Ya,Tidak Ada,Setiap Hari,2019-2021,Tidak,Tidak,Tidak,Micro,<5 Juta,>10 Orang,Rumah,Formal,Tidak Bersedia
ACC02291,Kios Maju,Lucy,A,Davis,,PT Makmur,CEO,Ya,Tidak,Tidak,Tidak,Tidak Ada,Beberapa Kali Seminggu,2019-2021,Tidak,Tidak,Tidak,Medium,5-15 Juta,>10 Orang,Rumah,Formal,Bersedia
ACC02292,Warung Berkah,John,A,Johnson,III,CV Utama,CEO,Ya,Ya,Ya,Tidak,WhatsApp,Beberapa Kali Sebulan,Belum Mengadopsi,Tidak,Tidak,Ya,Small,15-30 Juta,6-10 Orang,Online-Only,Informal,Tidak Bersedia
ACC02293,Toko Sejahtera,David,C,Davis,III,CV Makmur,President,Tidak,Ya,Ya,Ya,WhatsApp,Beberapa Kali Sebulan,2015-2018,Ya,Tidak,Tidak,Micro,<5 Juta,1-2 Orang,Online-Only,Informal,Bersedia
ACC02294,Usaha Jaya,Ella,,Johnson,Jr.,CV Bersama,CEO,Tidak,Ya,Ya,Ya,TikTok,Beberapa Kali Sebulan,<2015,Ya,Tidak,Ya,Micro,>30 Juta,>10 Orang,Toko,Formal,Bersedia
ACC02295,Usaha Sejahtera,Lucy,B,Brown,III,Perorangan Abadi,President,Tidak,Ya,Ya,Tidak,Tidak Ada,Setiap Hari,2019-2021,Ya,Tidak,Ya,Small,>30 Juta,6-10 Orang,Pasar,Informal,Bersedia
ACC02296,Kios Mandiri,Jane,A,Garcia,Sr.,CV Makmur,CEO,Ya,Ya,Tidak,Ya,Tidak Ada,Tidak Pernah,<2015,Tidak,Tidak,Ya,Medium,5-15 Juta,1-2 Orang,Online-Only,Formal,Bersedia
ACC02297,Kios Maju,Tom,B,Martinez,Sr.,Perorangan Bersama,CEO,Tidak,Ya,Ya,Tidak,Tidak Ada,Beberapa Kali Seminggu,2019-2021,Ya,Tidak,Tidak,Micro,5-15 Juta,1-2 Orang,Toko,Dalam Proses,Tidak Bersedia
ACC02298,Usaha Sejahtera,Eve,,Brown,,UD Makmur,Owner,Tidak,Ya,Ya,Ya,Facebook,Setiap Hari,Belum Mengadopsi,Tidak,Tidak,Ya,Medium,<5 Juta,>10 Orang,Online-Only,Informal,Tidak Bersedia
